"composite...1","composite...2","composite...3","composite...4","composite...5","composite...6","composite...7","composite...8","composite...9","composite...10","composite...11","composite...12","composite...13","composite...14","composite...15","composite...16","composite...17","composite...18","composite...19","composite...20","composite...21","composite...22","composite...23","composite...24","composite...25","composite...26","composite...27","composite...28","composite...29","composite...30","composite...31","composite...32","composite...33","composite...34","composite...35","composite...36","composite...37","composite...38","composite...39","composite...40","composite...41","composite...42","composite...43","composite...44","composite...45","composite...46","composite...47","composite...48","composite...49","composite...50","composite...51","composite...52","composite...53","composite...54","composite...55","composite...56","composite...57","composite...58","composite...59","composite...60","composite...61","composite...62","composite...63","composite...64","composite...65","composite...66","composite...67","composite...68","composite...69","composite...70","composite...71","composite...72","composite...73","composite...74","composite...75","composite...76","composite...77","composite...78","composite...79","composite...80","composite...81","composite...82","composite...83","composite...84","composite...85","composite...86","composite...87","composite...88","composite...89","composite...90","composite...91","composite...92","composite...93","composite...94","composite...95","composite...96","composite...97","composite...98","composite...99","composite...100","binMiddle_yearCE"
-0.0969853567178432,-0.134859121971986,-0.0205240939984717,-0.272123637126347,0.0587748633009505,-0.270463163548063,-0.113870946494776,-0.119275721562002,-0.0896919559621018,-0.0796893721352338,-0.0436067520189532,-0.222904408051251,-0.207811663451923,-0.0243142065520298,-0.0999165672474926,-0.197702163347997,0.114598661447038,-0.0100198651026967,0.274948717378281,0.0520732435056831,-0.0526764131697425,-0.132539397651026,-0.1486595127653,-0.146020244490971,-0.143857399598483,-0.0674794634341672,0.242174324757709,-0.0807739704043549,0.0754044013653879,-0.205621210219056,-0.0748287906747903,-0.0018795658303339,-0.0132554020917372,0.00342389606230309,-0.112517395412471,0.19716270036936,-0.00939365648236171,-0.0917590456818189,-0.06918983681086,-0.0415755872470831,0.0314801639066562,-0.118701055191948,-0.0303954002554827,0.0131060707701459,-0.113335502625155,-0.015763055938969,-0.114734486716223,0.0700647098720548,-0.00829708036560853,-0.0770170567652332,0.207864929882964,0.019938561944907,-0.181869869720223,-0.0834746738114348,-0.0996748269332353,0.0690596020501335,0.159132668642674,-0.0413849039336211,-0.158713543502376,-0.140012031648898,-0.0813537440351338,-0.182711653963324,-0.0912189144771536,-0.0338124768839673,-0.12732277067509,0.0665506165974594,0.0421733466457421,-0.0618971647528439,0.0551621537476963,-0.0432197954199397,-0.0632167728365365,-0.0869394649674236,-0.173779959627224,-0.0945693789401074,-0.038119258047906,-0.185083383196336,-0.095970605462854,-0.0278627461457803,-0.109942798587103,-0.122658988563977,-0.000359443252336795,-0.0884842230868941,-0.0609321973073802,0.224733793483296,-0.00115285108939898,-0.166152176255904,-0.0890126970217197,0.0643604393398161,-0.116956605809993,-0.104290441547458,0.131312521662943,-0.226086231036821,0.193960123293869,0.0870921631768207,-0.135654843799758,-0.0710493208366906,0.0578712772094885,-0.187613155508775,-0.102296745455031,0.102632852860406,16
-0.157754674551247,-0.195625326347263,-0.0812930722445221,-0.332890594775656,-0.00199399245610614,-0.331230360695342,-0.174640774278233,-0.180042577999834,-0.150460347903037,-0.140457346598747,-0.104373160790071,-0.283672557677192,-0.26857983256295,-0.0850808824597431,-0.160684686539209,-0.258469313278885,0.0538312318167295,-0.0707881999658135,0.2141808462705,-0.00869436398658456,-0.113443539925196,-0.193307710461342,-0.20942834358282,-0.206788296176906,-0.2046249131554,-0.128248896694076,0.181406356315745,-0.141542272901765,0.0146354207170682,-0.266390034090758,-0.13559654033863,-0.0626474285092306,-0.0740237704423585,-0.0573449253083758,-0.173285416283661,0.136393631549752,-0.0701623840648316,-0.152526736905571,-0.12995808975367,-0.10234612594914,-0.0292875214690686,-0.179469501491093,-0.0911627451487357,-0.0476627066867213,-0.174102837395083,-0.0765307405685033,-0.17550365161764,0.00929606139779046,-0.0690649900616828,-0.13778547187645,0.147098634312394,-0.04082873176707,-0.242637269740368,-0.144244578571555,-0.160441671578239,0.00829330723307741,0.0983627183142105,-0.102153612305456,-0.219482311611884,-0.200780643279105,-0.142122508994727,-0.243480403788531,-0.151986097627615,-0.0945795764694734,-0.188091583458499,0.00578315169111934,-0.0185976184609325,-0.122665303715323,-0.00560620961762541,-0.103987890848273,-0.123985441846002,-0.147708059074669,-0.234549367071077,-0.155336670861444,-0.098887561179039,-0.245851279157476,-0.1567393123545,-0.0886306570928848,-0.170711524273951,-0.18342749721957,-0.0611258571711136,-0.149252406696067,-0.12170106314541,0.163965102630254,-0.0619201372390806,-0.226920599912871,-0.149780368662053,0.00359218988219714,-0.1777253910098,-0.165055725395797,0.0705447440053168,-0.286852443177472,0.133192021488546,0.0263240563449576,-0.196422873473594,-0.131817682566306,-0.00289578770766303,-0.248378747294918,-0.163064661250403,0.0418640098848635,46
-0.225434697983164,-0.263290040385833,-0.148965322914994,-0.400553389845415,-0.0696763005888239,-0.39890434841355,-0.242326459741893,-0.247712282172864,-0.218129030526399,-0.208128981860784,-0.172048512974994,-0.351346407416336,-0.336244262447229,-0.152744903660958,-0.228358115326947,-0.326141948510308,-0.013844181127725,-0.138462146927566,0.146513413196045,-0.0763631585607659,-0.181112267846227,-0.260981062304098,-0.277098831251921,-0.27446293863057,-0.272305566077781,-0.195925508227677,0.113733589562933,-0.209224866666359,-0.0530419628948571,-0.334065069295001,-0.203276469050007,-0.1303216069635,-0.141697033703566,-0.125022569330363,-0.240959319891695,0.068711467890991,-0.137837301432897,-0.220204072009869,-0.197629345919703,-0.170024450880352,-0.0969654820252229,-0.247144581060854,-0.158826843955654,-0.11534119170313,-0.241776541322861,-0.144208392165365,-0.243179566813812,-0.0583856860668724,-0.136736881542664,-0.205459084023145,0.0794256355834024,-0.108501437488193,-0.310308438644236,-0.211927608656589,-0.22810748477438,-0.0593840554140128,0.0306854329659235,-0.169827252298798,-0.287154253513336,-0.268460621509815,-0.209795752533855,-0.311155093023735,-0.219649057136738,-0.162257106593215,-0.255774627717841,-0.0618968807685494,-0.0862789069333723,-0.190338242089429,-0.0732830828728287,-0.171665104870964,-0.191661815108372,-0.215384556802795,-0.302227261852001,-0.223008464932723,-0.166561010173321,-0.313516044356484,-0.224417772094676,-0.15630248507768,-0.238379858941706,-0.251101559267552,-0.128799614943648,-0.216924696526134,-0.189376758915212,0.096288658800054,-0.129599655799898,-0.294597430737158,-0.217454084698189,-0.0640834751988699,-0.245406893879976,-0.232736410485829,0.00287347253218659,-0.35451773936654,0.0655067769524001,-0.0413497573862834,-0.26409558771253,-0.199493770392389,-0.070571785586983,-0.316048116692059,-0.230735887479974,-0.0258117630069955,76
-0.170150247604745,-0.208010162617027,-0.0936833706693338,-0.345272010413449,-0.0143920005515672,-0.343621899660726,-0.187040381828495,-0.192430438520655,-0.162847179299276,-0.152847811534063,-0.116765346133559,-0.29606481079459,-0.280962696296119,-0.0974635786389347,-0.173076555138723,-0.270860449303421,0.0414371926839791,-0.0831800006730094,0.201794248503079,-0.0210813642217513,-0.125831465217848,-0.205698903443573,-0.22181669595227,-0.219180287929472,-0.217024646877306,-0.14064205586705,0.16901544870475,-0.153944553278568,0.00224006730004311,-0.278782656687525,-0.147993152368945,-0.0750397292608884,-0.0864147821757797,-0.0697421242047944,-0.185679395464616,0.123992332958829,-0.0825564694672654,-0.164922074894875,-0.142347636380783,-0.114742401890194,-0.0416823626901268,-0.19186171727959,-0.103545397423288,-0.0600596710376013,-0.186494289371007,-0.0889273846934749,-0.187897508043117,-0.00310458569304805,-0.0814556513697979,-0.150177414636807,0.134707996439155,-0.0532204539757377,-0.255027008103432,-0.156647459581337,-0.1728259645534,-0.00410229132282598,0.0859700323901114,-0.114545929626074,-0.231872870979037,-0.213179468322202,-0.154514608751468,-0.255873870366948,-0.164370644881068,-0.106971597373484,-0.200492798546818,-0.00661623831142398,-0.0309982182298096,-0.135057389774308,-0.0180021406290946,-0.116383155038179,-0.136380319181838,-0.160100689580324,-0.246944145377319,-0.167727528547319,-0.111279714166844,-0.258236463415622,-0.169132855081612,-0.101021382961993,-0.183098900302951,-0.195819230488165,-0.0735187041747247,-0.161643209421918,-0.134093567812462,0.151572591864359,-0.0743166410221923,-0.239314530134551,-0.162172636487306,-0.00880131955373785,-0.190124801266805,-0.177452438252191,0.0581549866980026,-0.299239063801182,0.120791943866532,0.0139317231477382,-0.208813787744654,-0.144212846908769,-0.0152902841717849,-0.260766552806272,-0.175454386517203,0.0294699645305701,106
-0.057009438926998,-0.0948752587404376,0.0194511505199203,-0.23213616066663,0.0987451192409987,-0.230486153918025,-0.0739036423729084,-0.0792948572283356,-0.0497158897870008,-0.03971278631109,-0.00362855133920961,-0.182929661018782,-0.167829509355423,0.0156699224873196,-0.0599420350029992,-0.15772537880357,0.154573088024801,0.029954449729281,0.314930293444313,0.0920546292059269,-0.0126955237763943,-0.0925643712861297,-0.108681596204434,-0.106045029448831,-0.103888240695736,-0.0275061147803494,0.282149778127839,-0.0408095942992399,0.115375686433121,-0.165651134567318,-0.0348597663858688,0.038095954623945,0.0267198336248945,0.0433918377768966,-0.0725452383325946,0.237123145850564,0.030578130550052,-0.051786139457011,-0.0292128136921421,-0.00160471954142682,0.0714533395315425,-0.0787272509718705,0.00958853351508319,0.0530781007640999,-0.0733573865024342,0.0242070036121609,-0.0747618372245065,0.110029069369738,0.0316796123035731,-0.0370422318383117,0.247841164094577,0.0599141646025292,-0.14189246513161,-0.0435129636787571,-0.0596898862702251,0.109032677045554,0.199106636711304,-0.00141237014474869,-0.118738132694325,-0.100045838920851,-0.041380705352729,-0.14273985205038,-0.0512338522052174,0.00616146780344737,-0.0873590146852262,0.106516991807229,0.0821370945221048,-0.0219230097315339,0.0951342813751489,-0.00324797091460539,-0.0232458913182101,-0.0469695141687019,-0.133809692353497,-0.0545918079874929,0.00185560042577131,-0.145101017883283,-0.0559961624182121,0.0121138175304608,-0.0699639103356604,-0.0826851697814214,0.0396175685001776,-0.0485079550882025,-0.0209571711546703,0.264707800604128,0.038819395527489,-0.126178883424134,-0.0490374762658478,0.104333780955923,-0.0769888150213956,-0.0643161284146199,0.171290624709482,-0.186101746712811,0.233926534844373,0.127067284393049,-0.0956792729058727,-0.0310786304004873,0.0978462970802988,-0.147629852213269,-0.0623198265413161,0.142604836919385,136
-0.0357009631113833,-0.0735700709784716,0.0407584093975515,-0.210832298870632,0.120051730668081,-0.209179524272884,-0.0525927865577843,-0.057989028298968,-0.02840629213585,-0.0184061820375674,0.0176796047689975,-0.161621703756557,-0.146523226135652,0.0369747064532499,-0.0386335611738499,-0.136418856475824,0.175880315932787,0.0512627898518734,0.336235385587014,0.113360029537248,0.00860970780385094,-0.0712562534148015,-0.0873739180791447,-0.0847374855786694,-0.0825775263360348,-0.00619740635622838,0.303457815467038,-0.0194994629183926,0.136683340493147,-0.144339362894144,-0.0135495771849039,0.0594034697942649,0.0480280333676764,0.0647024792848889,-0.0512357866899939,0.258436370833937,0.0518867911898487,-0.0304777788724519,-0.0079054424834223,0.0197035755123413,0.0927625160826771,-0.0574175759955447,0.0308934625251014,0.0743852913660118,-0.0520507905689205,0.0455166115985055,-0.0534539330279762,0.131340775602543,0.0529865811695175,-0.0157346610877105,0.269151409465602,0.0812220614227374,-0.12058459433685,-0.0221990857224892,-0.0383843154003961,0.130341149402276,0.22041598724586,0.01989580327692,-0.0974309748659483,-0.0787356801571497,-0.0200727665725463,-0.121430029079044,-0.0299322348057941,0.0274754472836815,-0.0660454906944172,0.127828010813334,0.103447651540019,-0.000615825966672072,0.116441290610662,0.0180604454227418,-0.00193601942439903,-0.0256568082166625,-0.112499577909453,-0.0332852244572491,0.0231630243992331,-0.123796301750296,-0.0346855358353295,0.0334207584731472,-0.0486584412744771,-0.0613764103229403,0.0609246148994596,-0.0272010229934535,0.000351683755101432,0.286016194137314,0.0601285302279244,-0.104870308854985,-0.02772984747563,0.125641662187088,-0.055679182759737,-0.0430069876030554,0.192596350897223,-0.164797844312013,0.255237531679701,0.148374303917294,-0.0743715269055679,-0.00976937105256568,0.119153680180024,-0.126326154726999,-0.0410133187024377,0.163911801716546,166
-0.0582814055689176,-0.0961505134360058,0.0181779669400172,-0.233412741328166,0.0974712882105463,-0.231759966730418,-0.0751732290153186,-0.0805694707565022,-0.0509867345933843,-0.0409866244951016,-0.00490083768853674,-0.184202146214091,-0.169103668593186,0.0143942639957156,-0.0612140036313841,-0.158999298933358,0.153299873475252,0.0286823473943392,0.31365494312948,0.0907795870797139,-0.0139707346536833,-0.0938366958723358,-0.109954360536679,-0.107317928036204,-0.105157968793569,-0.0287778488137626,0.280877373009504,-0.0420799053759268,0.114102898035613,-0.166919805351679,-0.0361300196424381,0.0368230273367306,0.0254475909101421,0.0421220368273546,-0.0738162291475282,0.235855928376402,0.0293063487323144,-0.0530582213299861,-0.0304858849409565,-0.00287686694519298,0.0701820736251428,-0.079998018453079,0.00831302006756715,0.0518048489084776,-0.0746312330264547,0.0229361691409713,-0.0760343754855104,0.108760333145008,0.0304061387119832,-0.0383151035452448,0.246570967008068,0.0586416189652031,-0.143165036794384,-0.0447795281800234,-0.0609647578579303,0.107760706944742,0.197835544788326,-0.00268463918061418,-0.120011417323483,-0.101316122614684,-0.0426532090300805,-0.144010471536578,-0.0525126772633283,0.00489500482614722,-0.0886259331519514,0.1052475683558,0.0808672090824845,-0.0231962684242063,0.0938608481531281,-0.00451999703479246,-0.0245164618819333,-0.0482372506741968,-0.135080020366987,-0.0558656669147834,0.000582581941698826,-0.14637674420783,-0.0572659782928638,0.010840316015613,-0.0712388837320114,-0.0839568527804746,0.0383441724419253,-0.0497814654509877,-0.0222287587024328,0.26343575167978,0.0375480877703901,-0.127450751312519,-0.0503102899331642,0.103061219729554,-0.0782596252172712,-0.0655874300605897,0.170015908439689,-0.187378286769548,0.232657089222166,0.125793861459759,-0.0969519693631022,-0.0323498135100999,0.0965732377224902,-0.148906597184533,-0.063593761159972,0.141331359259011,196
-0.0379067632910611,-0.0757685905980802,0.0385556532630543,-0.213029040010563,0.117842861416614,-0.211382144479722,-0.0548014625028258,-0.060188740878783,-0.0306072183201515,-0.0206064332944326,0.0154756163754392,-0.163824313229891,-0.148720460558342,0.0347775233783896,-0.0408365132002801,-0.138620294345839,0.173677280974808,0.0490603675576079,0.334034131157998,0.111163141053959,0.00641028865054613,-0.0734592956384141,-0.0895750274202013,-0.0869394300717079,-0.0847867107967087,-0.00840772181397531,0.301252708800185,-0.0217071445572098,0.134478994654567,-0.146541452473926,-0.0157550158933877,0.0571996739354424,0.0458257741874575,0.0624978090211491,-0.0534391367947885,0.256228494065483,0.0496828519602823,-0.0326824865600589,-0.0101044538345051,0.0174996622204703,0.0905552287897571,-0.0596230358869468,0.0286972187587163,0.07218131600626,-0.0542546977100813,0.0433077106551534,-0.0556587460777664,0.129135993792926,0.0507852528369729,-0.0179377719351588,0.266950676386332,0.0790205821291226,-0.122786016855802,-0.0244077724755709,-0.040584288881992,0.128139043506124,0.218207226965335,0.017695014105856,-0.0996320504428022,-0.0809417635640492,-0.0222775681600672,-0.123633089305468,-0.0321269498213749,0.0252673160365267,-0.0682556402190309,0.125622114699646,0.101239228538992,-0.00281862438128588,0.114237476208693,0.0158569398067874,-0.00413857677094992,-0.0278605602824479,-0.114705479424784,-0.0354862875524192,0.0209610447995979,-0.125993738849211,-0.0368956097677781,0.0312197164005186,-0.0508586027341703,-0.0635793877078952,0.0587224047748475,-0.0294023580060483,-0.00185311488337426,0.283813076006454,0.0579219169000293,-0.107076695819571,-0.0299308987321729,0.123438916830493,-0.0578820011243844,-0.0452169155938245,0.190395887726744,-0.166992484368001,0.253026384101596,0.146171691517584,-0.076573753965229,-0.0119717928174497,0.11695044228894,-0.12852512172337,-0.0432130295200651,0.161708144488254,226
-0.1567262148913,-0.19459398844709,-0.0802639690120307,-0.33185599512689,-0.00096873957786448,-0.330200657048063,-0.173613622494635,-0.179010545055621,-0.149429490885976,-0.139426535374459,-0.10334411689453,-0.282643682192666,-0.267545557427136,-0.0840467890178293,-0.159656179231329,-0.257439361709693,0.054859446642911,-0.0697585989401453,0.215210394172944,-0.00765958146423702,-0.112412231283043,-0.192278700509832,-0.208397411406222,-0.205757735575627,-0.203603284008873,-0.127225829719257,0.182433041960063,-0.140519785095407,0.015662963259762,-0.265359856799172,-0.13456884118935,-0.0616194505375779,-0.0729938954170721,-0.0563192699752474,-0.172258921747463,0.137416476900511,-0.0691355891172012,-0.151499583299424,-0.128925518330616,-0.101318150884225,-0.0282618140057896,-0.178442204489064,-0.0901276062721191,-0.0466353161993526,-0.173074593597613,-0.0755087040989582,-0.174476521939399,0.0103221976340399,-0.0680351857830008,-0.136757015998717,0.148130126240964,-0.0397993307398514,-0.241607350950486,-0.143223250285158,-0.159410162489876,0.00932279722429904,0.0993884419074408,-0.101123208529946,-0.218452108371993,-0.19975571504233,-0.14109623452924,-0.242452353221758,-0.150952428536029,-0.0935523381500918,-0.187070040976222,0.00680776012856784,-0.0175754741153564,-0.121637336551501,-0.00457920917230665,-0.102959596421707,-0.122956648375241,-0.14667810660886,-0.233522294489839,-0.154306893430691,-0.0978583554700511,-0.244819166873381,-0.155714587234166,-0.0876006958912849,-0.169680788690659,-0.182398265280306,-0.0600972630762195,-0.148222360930955,-0.12067279925511,0.16499574614473,-0.060893889116982,-0.225894204797855,-0.148750100616234,0.00462145825709014,-0.176696335725584,-0.1640318183904,0.0715756902883762,-0.285818471964568,0.134215842309543,0.0273528149102747,-0.195393404800341,-0.130789316196014,-0.00186765509765026,-0.24734625030451,-0.162032985194648,0.0428919549314192,256
-0.171144101037904,-0.20900441428378,-0.0946767431585264,-0.3462675589002,-0.015385633017184,-0.344614491081467,-0.18803056412236,-0.193422262144466,-0.163840456436586,-0.15383905746913,-0.117756768983081,-0.297057294638914,-0.281956390618702,-0.0984534359851686,-0.174070533294577,-0.271853852827899,0.0404460630604445,-0.0841721036998609,0.200799155764366,-0.0220701899701711,-0.126823584045931,-0.206692444232573,-0.222809291740119,-0.220171867078527,-0.218017515103151,-0.141643044116123,0.168017932337305,-0.154934986751275,0.00124770921529344,-0.279774746721648,-0.148985754245597,-0.076032920881405,-0.0874078096100423,-0.070734677039103,-0.186674057696689,0.122999158157001,-0.0835505802767,-0.165914761583602,-0.143337736733773,-0.115734206076532,-0.0426763447181956,-0.192856760513053,-0.104538500983211,-0.0610498314107575,-0.187487480864166,-0.08992432152095,-0.18889000281972,-0.00409468612822413,-0.0824483760696937,-0.151170838340838,0.133715205802713,-0.0542120937635261,-0.256021454310181,-0.1576412377117,-0.173821499276213,-0.00509120591265723,0.0849716528370052,-0.115537967548,-0.23286547307665,-0.214171145120245,-0.155514279615666,-0.25686524723611,-0.165363294671104,-0.107971908985768,-0.201486487750535,-0.00760625094101644,-0.0319916808744938,-0.136052145710589,-0.0189949403599533,-0.117374132243885,-0.137370378040638,-0.161095189557916,-0.247936488936712,-0.168719318576917,-0.112271634814442,-0.259230629459685,-0.170130417139141,-0.102013299891847,-0.184091682721172,-0.196811960474912,-0.0745105100217563,-0.162635651287607,-0.135088699239354,0.150581248475345,-0.0753073253955834,-0.240309198375899,-0.163164226153104,-0.00979352764380001,-0.191114081253002,-0.178449469932117,0.0571625173941645,-0.300228336297543,0.119801795566332,0.0129392832180253,-0.209807275174163,-0.14520412879406,-0.0162762751638927,-0.261759542113808,-0.176446009708808,0.0284777904787949,286
