"effectiveMoisture_PC1","binMiddle_yearCE"
0.155792846640284,1851.5
1.36692982093796,1854.5
0.502378624514942,1857.5
1.58729472222297,1860.5
0.446635254563975,1863.5
0.284098806626749,1866.5
1.12934477900436,1869.5
0.541236461681935,1872.5
0.225580785754511,1875.5
1.82430415548639,1878.5
1.36306570376876,1881.5
0.371281034843131,1884.5
0.855370303234464,1887.5
1.01065940757871,1890.5
1.89214625156253,1893.5
0.641065430361001,1896.5
-0.0661894549487078,1899.5
-0.413138938076669,1902.5
-0.489988975714478,1905.5
1.40307783688597,1908.5
0.111021848032704,1911.5
0.235861034988515,1914.5
0.797220209898423,1917.5
-0.152563859155539,1920.5
-0.128051109777339,1923.5
-0.0239397885281726,1926.5
-0.681381815602798,1929.5
0.113770453464229,1932.5
-0.0594632069569937,1935.5
-0.327444343578415,1938.5
-0.72546479307602,1941.5
-0.033116828354344,1944.5
-0.482562413879047,1947.5
-0.368044905715092,1950.5
-0.0687848032913531,1953.5
0.0580468001854633,1956.5
-0.00563453465196523,1959.5
0.256808161427843,1962.5
-0.928359289835392,1965.5
-0.693085874640227,1968.5
-0.231556937698022,1971.5
-0.53790366005703,1974.5
-0.829637152745624,1977.5
-0.668463458572536,1980.5
-1.19638911053206,1983.5
-1.82109141291687,1986.5
-1.37535406455406,1989.5
-1.72832298209529,1992.5
-1.16619749493838,1995.5
-0.906730211606289,1998.5
-1.06412931216709,2001.5
